sectors,n_sectors,n_favored,p_one_sided,median_gap_diff_pts,rank,contains_paper_core
Crypto+Data/AI+Defense+FinTech+Quantum,5,9,0.38634724904454343,6.700000000000006,768,False
AI+Crypto+Defense+Energy+Logistics+Robotics,6,9,0.38634724904454343,-0.0861111111111148,769,False
AI+Defense+Energy+Logistics+SaaS,5,8,0.38634724904454343,6.500000000000005,770,False
Defense+FinTech+Quantum+SaaS+Semiconductors,5,8,0.38634724904454343,10.80000000000001,771,False
AI+Data/AI+Quantum+Robotics+SaaS+Semiconductors,6,9,0.38634724904454343,0.2684210526315729,772,False
AI+Data/AI+Energy+Logistics+Robotics,5,8,0.38634724904454343,-6.700000000000006,773,False
Defense+Energy+FinTech+Robotics+SaaS+Semiconductors,6,9,0.38634724904454343,6.813888888888892,774,False
AI+Crypto+Defense+Logistics+Quantum,5,8,0.38634724904454343,6.500000000000005,775,False
Crypto+Defense+FinTech+Quantum+Robotics+Semiconductors,6,9,0.38634724904454343,6.813888888888892,776,False
AI+Crypto+Data/AI+Energy+Logistics+Semiconductors,6,9,0.38634724904454343,-0.20000000000000018,777,False
Data/AI+Defense+Energy+FinTech+SaaS,5,9,0.38634724904454343,6.700000000000006,778,False
Data/AI+FinTech+Quantum+Robotics+Semiconductors,5,8,0.38634724904454343,0.20000000000000018,779,False
AI+Crypto+Defense+Energy+FinTech+Robotics+SaaS+Semiconductors,8,13,0.3884953348758905,9.382309941520466,780,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+SaaS,7,13,0.3884953348758905,9.268421052631581,781,True
AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,13,0.3884953348758905,8.913888888888893,782,False
Defense+Robotics+SaaS,3,4,0.3884953348758905,2.2078740157480348,783,False
Defense+Energy+Quantum,3,4,0.3884953348758905,-3.5587926509186234,784,False
Data/AI+SaaS+Semiconductors,3,4,0.3884953348758905,10.086111111111112,785,False
AI+Data/AI+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,8,13,0.3884953348758905,13.567125984251959,786,False
AI+Data/AI+Energy+FinTech+Robotics+SaaS+Semiconductors,7,12,0.39601142012342017,7.4368421052631515,787,False
Defense+Logistics+Quantum+Robotics,4,5,0.39601142012342017,-6.500000000000005,788,False
Data/AI+Logistics+Quantum+Semiconductors,4,5,0.39601142012342017,-6.727777777777776,789,False
Crypto+Data/AI+Robotics+Semiconductors,4,5,0.39601142012342017,-6.500000000000005,790,False
AI+Crypto+Defense+FinTech+Quantum+SaaS+Semiconductors,7,12,0.39601142012342017,9.027777777777779,791,False
Crypto+Defense+SaaS+Semiconductors,4,5,0.39601142012342017,10.715748031496076,792,False
AI+Crypto+Data/AI+FinTech+Quantum+Robotics+Semiconductors,7,12,0.39601142012342017,7.4368421052631515,793,False
AI+Data/AI+FinTech+Quantum+SaaS+Semiconductors,6,11,0.4007471950086968,9.268421052631581,794,False
Defense+Energy+Logistics+SaaS+Semiconductors,5,6,0.4007471950086968,1.7394529631164617,795,False
Data/AI+Energy+Logistics+Robotics+Semiconductors,5,6,0.4007471950086968,-8.913888888888893,796,False
AI+Defense+FinTech+Quantum+Robotics+SaaS,6,11,0.4007471950086968,9.382309941520466,797,False
AI+Crypto+Defense+Energy+FinTech+Logistics,6,11,0.4007471950086968,8.913888888888893,798,False
Crypto+Defense+Logistics+Quantum+Semiconductors,5,6,0.4007471950086968,1.7394529631164617,799,False
AI+Energy+FinTech+Logistics+Robotics+Semiconductors,6,10,0.40356714092254903,6.727777777777776,800,False
Data/AI+Defense+Quantum+Robotics+SaaS,5,7,0.40356714092254903,-6.500000000000005,801,False
Crypto+Data/AI+Defense+Energy+Logistics,5,7,0.40356714092254903,-6.727777777777776,802,False
Crypto+Defense+Energy+Logistics+Robotics+Semiconductors,6,7,0.40356714092254903,-6.500000000000005,803,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum+Robotics+Semiconductors,8,10,0.40356714092254903,-8.913888888888893,804,False
AI+Data/AI+Energy+FinTech+Logistics,5,10,0.40356714092254903,6.500000000000005,805,False
Data/AI+Defense+Energy+Logistics+Quantum+SaaS+Semiconductors,7,9,0.4048898853217362,-6.727777777777776,806,False
AI+Crypto+Data/AI+FinTech,4,9,0.4048898853217362,9.268421052631581,807,False
AI+Crypto+FinTech+Robotics+Semiconductors,5,9,0.4048898853217362,9.382309941520466,808,False
Crypto+Data/AI+Defense+Energy+Robotics+SaaS+Semiconductors,7,9,0.4048898853217362,-6.500000000000005,809,False
Crypto+Data/AI+Defense+Quantum+SaaS+Semiconductors,6,8,0.4048898853217362,2.0939851268591494,810,False
AI+FinTech+SaaS+Semiconductors,4,8,0.4048898853217362,9.027777777777779,811,False
AI+FinTech+Logistics+Quantum+Semiconductors,5,9,0.4048898853217362,8.913888888888893,812,False
AI+Crypto+Data/AI+Defense+Energy+Logistics+Quantum+SaaS+Semiconductors,9,13,0.4103696148379489,-0.20000000000000018,813,True
AI+Energy,2,4,0.4103696148379489,6.500000000000005,814,False
Energy+Semiconductors,2,2,0.4114782775594318,4.43333333333334,815,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics,9,15,0.4114782775594318,7.854545454545451,816,True
AI+Logistics+Robotics,3,5,0.41646399918706284,-0.0861111111111148,817,False
Crypto+Data/AI+Defense+FinTech+Logistics+Robotics+SaaS+Semiconductors,8,12,0.41646399918706284,0.20000000000000018,818,False
AI+Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS,8,12,0.41646399918706284,-6.700000000000006,819,True
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Semiconductors,8,12,0.41646399918706284,0.0861111111111148,820,False
Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics,7,11,0.42029813285450923,-6.500000000000005,821,False
AI+Crypto+Logistics+Semiconductors,4,6,0.42029813285450923,6.500000000000005,822,False
Crypto+Data/AI+Defense+Energy+FinTech+SaaS+Semiconductors,7,11,0.42029813285450923,6.700000000000006,823,False
Defense+FinTech+SaaS,3,6,0.42029813285450923,10.80000000000001,824,False
AI+Crypto+Data/AI+Defense+Quantum+Robotics+SaaS,7,11,0.42029813285450923,0.2684210526315729,825,True
Data/AI+FinTech+Robotics,3,6,0.42029813285450923,0.20000000000000018,826,False
Defense+FinTech+Logistics+Quantum,4,7,0.42257915804227975,6.700000000000006,827,False
Crypto+Data/AI+FinTech+Semiconductors,4,7,0.42257915804227975,6.700000000000006,828,False
Crypto+Data/AI+Defense+FinTech+Quantum+Robotics,6,10,0.42257915804227975,0.20000000000000018,829,False
AI+Data/AI+Robotics+SaaS,4,7,0.42257915804227975,0.2684210526315729,830,False
Data/AI+Defense+Energy+FinTech+Robotics+SaaS,6,10,0.42257915804227975,0.20000000000000018,831,False
Crypto+Defense+FinTech+Robotics,4,7,0.42257915804227975,6.813888888888892,832,False
AI+Crypto+Data/AI+Energy+Logistics+Robotics+Semiconductors,7,10,0.42257915804227975,-6.700000000000006,833,False
AI+Data/AI+Energy+Quantum,4,7,0.42257915804227975,-0.20000000000000018,834,False
AI+Energy+Quantum+Robotics+Semiconductors,5,7,0.42257915804227975,-0.0861111111111148,835,False
AI+Crypto+Defense+Energy+Logistics+SaaS+Semiconductors,7,10,0.42257915804227975,6.500000000000005,836,False
AI+Data/AI+Logistics+Quantum+Robotics,5,8,0.4236486066444851,-6.700000000000006,837,False
AI+Defense+Energy+Logistics+Robotics+SaaS,6,9,0.4236486066444851,-0.0861111111111148,838,False
Data/AI+Energy+FinTech+Logistics+Semiconductors,5,8,0.4236486066444851,0.0861111111111148,839,False
Crypto+Defense+Energy+FinTech+Logistics+Semiconductors,6,9,0.4236486066444851,6.700000000000006,840,False
Data/AI+Defense+FinTech+Quantum+SaaS,5,9,0.4236486066444851,6.700000000000006,841,False
Defense+Energy+FinTech+Logistics+Robotics,5,8,0.4236486066444851,0.20000000000000018,842,False
AI+Crypto+Defense+Logistics+Quantum+Robotics,6,9,0.4236486066444851,-0.0861111111111148,843,False
AI+Crypto+Defense+Robotics+SaaS,5,8,0.4236486066444851,6.727777777777776,844,False
Defense+FinTech+Quantum+Robotics+SaaS+Semiconductors,6,9,0.4236486066444851,6.813888888888892,845,False
AI+Crypto+Data/AI+Logistics+Quantum+Semiconductors,6,9,0.4236486066444851,-0.20000000000000018,846,False
AI+Crypto+Defense+Energy+Quantum,5,8,0.4236486066444851,6.500000000000005,847,False
AI+Defense+Logistics+Quantum+SaaS,5,8,0.4236486066444851,6.500000000000005,848,False
AI+Crypto+Data/AI+SaaS+Semiconductors,5,8,0.4236486066444851,6.500000000000005,849,False
AI+Data/AI+Energy+Logistics+SaaS+Semiconductors,6,9,0.4236486066444851,-0.20000000000000018,850,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Robotics+SaaS,8,14,0.4250079492406592,7.4368421052631515,851,True
AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,14,0.4250079492406592,6.727777777777776,852,False
Logistics+Robotics+Semiconductors,3,3,0.4250079492406592,-6.500000000000005,853,False
AI+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS,8,14,0.4250079492406592,6.500000000000005,854,True
Data/AI+Logistics,2,3,0.4250079492406592,-6.727777777777776,855,False
AI+Crypto+Defense+FinTech+Quantum+Robotics+SaaS+Semiconductors,8,13,0.4325264121738015,9.382309941520466,856,False
AI+Crypto+Data/AI+Defense+FinTech+Quantum+SaaS,7,13,0.4325264121738015,9.268421052631581,857,True
Crypto+Defense+Logistics,3,4,0.4325264121738015,1.7394529631164617,858,False
Data/AI+Energy+Quantum+Semiconductors,4,5,0.43714532495749725,-6.727777777777776,859,False
Data/AI+Robotics+SaaS+Semiconductors,4,5,0.43714532495749725,-6.500000000000005,860,False
AI+Crypto+Defense+Energy+FinTech+Logistics+Robotics,7,12,0.43714532495749725,6.727777777777776,861,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Semiconductors,7,12,0.43714532495749725,6.500000000000005,862,False
Defense+Energy+Quantum+Robotics,4,5,0.43714532495749725,-6.500000000000005,863,False
AI+Data/AI+FinTech+Quantum+Robotics+SaaS+Semiconductors,7,12,0.43714532495749725,7.4368421052631515,864,False
AI+Crypto+Defense+FinTech+Logistics+Quantum,6,11,0.44004775837624044,8.913888888888893,865,False
Defense+Logistics+Quantum+SaaS+Semiconductors,5,6,0.44004775837624044,1.7394529631164617,866,False
Crypto+Defense+Energy+Quantum+Semiconductors,5,6,0.44004775837624044,-3.5587926509186234,867,False
AI+Defense+Energy+FinTech+Logistics+SaaS,6,11,0.44004775837624044,8.913888888888893,868,False
Crypto+Data/AI+Defense+SaaS,4,6,0.44004775837624044,2.0939851268591494,869,False
Crypto+Defense+Robotics+SaaS+Semiconductors,5,6,0.44004775837624044,2.2078740157480348,870,False
AI+Data/AI+Energy+FinTech+Logistics+Robotics,6,11,0.44004775837624044,6.749268841394817,871,False
Data/AI+Logistics+Quantum+Robotics+Semiconductors,5,6,0.44004775837624044,-8.913888888888893,872,False
Crypto+Data/AI+Defense+Logistics+Quantum,5,7,0.4417732948974082,-6.727777777777776,873,False
Defense+Energy+Logistics+Robotics+SaaS+Semiconductors,6,7,0.4417732948974082,-6.500000000000005,874,False
Data/AI+Defense+Energy+Logistics+SaaS,5,7,0.4417732948974082,-6.727777777777776,875,False
Crypto+Defense+Logistics+Quantum+Robotics+Semiconductors,6,7,0.4417732948974082,-6.500000000000005,876,False
AI+FinTech+Logistics+Quantum+Robotics+Semiconductors,6,10,0.4417732948974082,6.727777777777776,877,False
Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,10,0.4417732948974082,-8.913888888888893,878,False
AI+Data/AI+FinTech+Logistics+Quantum,5,10,0.4417732948974082,6.500000000000005,879,False
AI+Crypto+Data/AI+FinTech+Robotics,5,10,0.4417732948974082,7.4368421052631515,880,False
AI+FinTech+Logistics,3,7,0.4417732948974082,8.913888888888893,881,False
AI+Crypto+Defense+FinTech+SaaS,5,10,0.4417732948974082,9.027777777777779,882,False
Crypto+Data/AI+Defense+Quantum+Robotics+SaaS+Semiconductors,7,9,0.4425820076527548,-6.500000000000005,883,False
AI+Energy+FinTech+Quantum+Semiconductors,5,9,0.4425820076527548,8.913888888888893,884,False
AI+FinTech+Robotics+SaaS+Semiconductors,5,9,0.4425820076527548,9.382309941520466,885,False
AI+Data/AI+FinTech+SaaS,4,9,0.4425820076527548,9.268421052631581,886,False
Crypto+Data/AI+Defense+Energy+Logistics+Robotics,6,8,0.4425820076527548,-8.913888888888893,887,False
AI+Crypto+Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,10,14,0.44984006704439145,-6.700000000000006,888,True
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,9,13,0.4548974895338399,-6.500000000000005,889,False
AI+Quantum,2,4,0.4548974895338399,6.500000000000005,890,False
Data/AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,12,0.4579998881222512,0.0861111111111148,891,False
AI+Energy+Robotics,3,5,0.4579998881222512,-0.0861111111111148,892,False
FinTech+Logistics+Semiconductors,3,5,0.4579998881222512,6.700000000000006,893,False
Crypto+Data/AI+Defense+Energy+FinTech+Robotics+SaaS+Semiconductors,8,12,0.4579998881222512,0.20000000000000018,894,False
AI+Crypto+Data/AI+Defense+Energy+Logistics+SaaS,7,11,0.4599477236207679,-0.20000000000000018,895,True
Crypto+Data/AI+Defense+FinTech+Quantum+SaaS+Semiconductors,7,11,0.4599477236207679,6.700000000000006,896,False
AI+Crypto+Energy+Semiconductors,4,6,0.4599477236207679,6.500000000000005,897,False
AI+Logistics+SaaS+Semiconductors,4,6,0.4599477236207679,6.500000000000005,898,False
AI+Crypto+Defense+Energy+Logistics+Robotics+SaaS+Semiconductors,8,11,0.4599477236207679,-0.0861111111111148,899,False
AI+Crypto+Data/AI+Logistics,4,7,0.4611051655101556,-0.20000000000000018,900,False
Defense+FinTech+Robotics+SaaS,4,7,0.4611051655101556,6.813888888888892,901,False
Defense+Energy+FinTech+Quantum,4,7,0.4611051655101556,6.700000000000006,902,False
AI+Crypto+Data/AI+Logistics+Quantum+Robotics+Semiconductors,7,10,0.4611051655101556,-6.700000000000006,903,False
Data/AI+FinTech+SaaS+Semiconductors,4,7,0.4611051655101556,6.700000000000006,904,False
AI+Data/AI+Energy+Logistics+Robotics+SaaS+Semiconductors,7,10,0.4611051655101556,-6.700000000000006,905,False
Data/AI+Defense+FinTech+Quantum+Robotics+SaaS,6,10,0.4611051655101556,0.20000000000000018,906,False
AI+Crypto+Logistics+Robotics+Semiconductors,5,7,0.4611051655101556,-0.0861111111111148,907,False
Crypto+Defense+Energy+FinTech+Logistics+Robotics+Semiconductors,7,10,0.4611051655101556,0.20000000000000018,908,False
AI+Crypto+Defense+Logistics+Quantum+SaaS+Semiconductors,7,10,0.4611051655101556,6.500000000000005,909,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics,6,10,0.4611051655101556,0.0861111111111148,910,False
Crypto+Defense+FinTech+Logistics+Quantum+Semiconductors,6,9,0.4616474850574333,6.700000000000006,911,False
Data/AI+Energy+FinTech+Logistics+Robotics+Semiconductors,6,9,0.4616474850574333,-6.500000000000005,912,False
AI+Data/AI+Logistics+Quantum+SaaS+Semiconductors,6,9,0.4616474850574333,-0.20000000000000018,913,False
Defense+FinTech+Logistics+Quantum+Robotics,5,8,0.4616474850574333,0.20000000000000018,914,False
AI+Defense+Energy+Quantum+SaaS,5,8,0.4616474850574333,6.500000000000005,915,False
AI+Crypto+Data/AI+Robotics+SaaS+Semiconductors,6,9,0.4616474850574333,0.2684210526315729,916,False
AI+Crypto+Defense+Energy+Quantum+Robotics,6,9,0.4616474850574333,-0.0861111111111148,917,False
AI+Data/AI+Energy+Quantum+Robotics,5,8,0.4616474850574333,-6.700000000000006,918,False
Crypto+Defense+FinTech+SaaS+Semiconductors,5,8,0.4616474850574333,10.80000000000001,919,False
AI+Defense+Logistics+Quantum+Robotics+SaaS,6,9,0.4616474850574333,-0.0861111111111148,920,False
Defense+Energy+FinTech+Logistics+SaaS+Semiconductors,6,9,0.4616474850574333,6.700000000000006,921,False
Crypto+Data/AI+FinTech+Robotics+Semiconductors,5,8,0.4616474850574333,0.20000000000000018,922,False
Data/AI+FinTech+Logistics+Quantum+Semiconductors,5,8,0.4616474850574333,0.0861111111111148,923,False
AI+Crypto+Data/AI+Energy+Quantum+Semiconductors,6,9,0.4616474850574333,-0.20000000000000018,924,False
Quantum+Semiconductors,2,2,0.4702739215484402,1.2428571428571464,925,False
AI+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS,9,15,0.4702739215484402,5.574999999999995,926,True
Energy+Robotics+Semiconductors,3,3,0.4748702271858025,-6.500000000000005,927,False
Data/AI+Energy,2,3,0.4748702271858025,-6.727777777777776,928,False
AI+Crypto+Data/AI+Defense+FinTech+Quantum+Robotics+SaaS,8,14,0.4748702271858025,7.4368421052631515,929,True
Defense+Logistics+SaaS,3,4,0.47741257029788875,1.7394529631164617,930,False
AI+Crypto+Defense+Energy+FinTech+Logistics+SaaS+Semiconductors,8,13,0.47741257029788875,8.913888888888893,931,False
Data/AI+Logistics+Robotics,3,4,0.47741257029788875,-8.913888888888893,932,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Robotics+Semiconductors,8,13,0.47741257029788875,6.749268841394817,933,False
Crypto+Defense+Energy,3,4,0.47741257029788875,-3.5587926509186234,934,False
Crypto+Defense+Logistics+Robotics,4,5,0.4789707483156711,-6.500000000000005,935,False
Crypto+Data/AI+Logistics+Semiconductors,4,5,0.4789707483156711,-6.727777777777776,936,False
AI+Defense+Energy+FinTech+Logistics+Robotics+SaaS,7,12,0.4789707483156711,6.727777777777776,937,False
AI+Data/AI+Energy+FinTech+Logistics+SaaS+Semiconductors,7,12,0.4789707483156711,6.500000000000005,938,False
AI+Crypto+Data/AI+FinTech+Logistics+Quantum+Semiconductors,7,12,0.4789707483156711,6.500000000000005,939,False
AI+Crypto+Defense+FinTech+Logistics+Quantum+Robotics,7,12,0.4789707483156711,6.727777777777776,940,False
Data/AI+Energy+Quantum+Robotics+Semiconductors,5,6,0.4799485506043011,-8.913888888888893,941,False
AI+Data/AI+FinTech+Logistics+Quantum+Robotics,6,11,0.4799485506043011,3.5587926509186234,942,False
AI+Crypto+Defense+Energy+FinTech+Quantum,6,11,0.4799485506043011,8.913888888888893,943,False
AI+Crypto+Data/AI+FinTech+SaaS+Semiconductors,6,11,0.4799485506043011,9.268421052631581,944,False
AI+Crypto+Defense+FinTech+Robotics+SaaS,6,11,0.4799485506043011,9.382309941520466,945,False
AI+Defense+FinTech+Logistics+Quantum+SaaS,6,11,0.4799485506043011,8.913888888888893,946,False
Defense+Energy+Quantum+SaaS+Semiconductors,5,6,0.4799485506043011,-3.5587926509186234,947,False
Crypto+Data/AI+Defense+Energy+Quantum,5,7,0.480529407276376,-6.727777777777776,948,False
Defense+Logistics+Quantum+Robotics+SaaS+Semiconductors,6,7,0.480529407276376,-6.500000000000005,949,False
Crypto+Data/AI+Defense+Robotics+SaaS,5,7,0.480529407276376,-6.500000000000005,950,False
AI+Energy+FinTech,3,7,0.480529407276376,8.913888888888893,951,False
AI+Data/AI+Energy+FinTech+Quantum,5,10,0.480529407276376,6.500000000000005,952,False
AI+Data/AI+FinTech+Robotics+SaaS,5,10,0.480529407276376,7.4368421052631515,953,False
Data/AI+Defense+Logistics+Quantum+SaaS,5,7,0.480529407276376,-6.727777777777776,954,False
AI+Energy+FinTech+Quantum+Robotics+Semiconductors,6,10,0.480529407276376,6.727777777777776,955,False
Crypto+Defense+Energy+Quantum+Robotics+Semiconductors,6,7,0.480529407276376,-6.500000000000005,956,False
AI+Crypto+FinTech+Logistics+Semiconductors,5,9,0.48080152485497574,8.913888888888893,957,False
Crypto+Data/AI+Defense+Logistics+Quantum+Robotics,6,8,0.48080152485497574,-8.913888888888893,958,False
Data/AI+Defense+Energy+Logistics+Robotics+SaaS,6,8,0.48080152485497574,-8.913888888888893,959,False
Crypto+Data/AI+Defense+Energy+Logistics+SaaS+Semiconductors,7,9,0.48080152485497574,-6.727777777777776,960,False
AI+FinTech+Logistics+Robotics,4,8,0.48080152485497574,6.727777777777776,961,False
AI+Crypto+Defense+Energy+Quantum+SaaS+Semiconductors,7,10,0.5,6.500000000000005,962,False
Crypto+Data/AI+Defense+FinTech+Quantum+Robotics+SaaS+Semiconductors,8,12,0.5,0.20000000000000018,963,False
Data/AI+FinTech+Logistics+Quantum+Robotics+Semiconductors,6,9,0.5,-6.500000000000005,964,False
Data/AI+FinTech+Logistics,3,6,0.5,0.0861111111111148,965,False
AI+Crypto+Data/AI+Defense+Energy+Logistics+Robotics+SaaS,8,12,0.5,-6.700000000000006,966,True
Data/AI+Defense+Energy+FinTech+Logistics+SaaS,6,10,0.5,0.0861111111111148,967,False
